;ID_Encuestado;Servicio;Estamento;Region;pond;P1_1;P1_2;P1_3;P1_4;P2_1;P2_2;P2_3;P2_4;P3;p3_cod;P4;P5;P6_1;P6_2;P7_1;P7_2;P7_3;P7_4;P7_5;P7_6;P7_7;P7_8;P8;P9;P10_1;p10_1_cod;P10_2;p10_2_cod;P10_3;p10_3_cod;P11;P12_primera;P12_segunda;P12_tercera;P12_1_otro;P12_2_otro;P12_3_otro;P13;p13_cod;P14;P15_1;P15_2;P15_3;P15_4;P15_5;P15_6;P15_7;P15_8;P15_9;p15_cod;P16;P17;P18_1;P18_2;P18_3;P18_4;P18_5;P19;P20;P21;P22;P23;P24;P25_1;P25_2;P25_3;P25_4;P25_5;P25_6;P25_7;P25_8;P25_9;P25_10;P25_11;P25_Otro;P26;P27_1;P27_2;P28;P29;P30;p30_cod;P31_1;P31_2;P31_3;P31_4;P31_5;P31_6;P31_7;P31_8;P31_9;P31_10;P31_11;P31_12;P31_13;P31_14;P32_1;P32_2;P32_3;P32_4;P33_1;P33_2;P33_3;P33_4;P33_5;P33_6;P34;P35;p35_cod;P36;P37;P38_1;P38_2;P38_3;P38_4;P38_5;P39_1;P39_2;P39_3;P39_4;P40_1;P40_2;P40_3;P40_4;P41_1;P41_2;P41_3;P42;P43;P44_1;P44_2;P44_3;P44_4;P44_5;P44_6;P44_7;P44_8;P45;P46;P47;P48;P49;P50;P51;MODO;Sexo_REC;P47_REC;P49_REC;Macrozona;P1_1_REC;P1_2_REC;P1_3_REC;P1_4_REC;P6_1_REC;P6_2_REC;P16_REC;P29_REC;P32_1_REC;P32_2_REC;P32_3_REC;P32_4_REC;P38_1_REC;P38_2_REC;P38_3_REC;P38_4_REC;P38_5_REC;P39_1_REC;P39_2_REC;P39_3_REC;P39_4_REC
577;12248718522;1;1;10;,057258012999284;5;5;6;8;3;2;3;2;1;1;1;1;4;4;1;2;1;1;1;1;1;1;1;1;1;3;2; ;1;2;3;1;2;6; ; ; ;8; ;4;1;2;2;1;2;2;2;2;2; ;6;1;1;1;1;1;1;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;2;4;1;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;4;2;4;3;1;1;1;8;1;1;1;2; ;1;2;4;2;5;5;5;4;4;4;5;5;5;5;5;4;4;3;3;2;5;5;3;6;6;6;6;4;1;5;3;1;2;1;1;1;1;2;1;3;2;2;2;3;3;3;2;3;3;1;3;2;3;1;3;3;3;3;3;3;3
578;12255362599;1;1;10;,057258012999284;5;4;8;8;4;3;3;2;1;1;1;1;4;3;1;1;2;1;2;2;8;2;1;1;1;6;1;1;1;1;1;6;1;5; ; ; ;8; ;3;2;2;2;1;2;1;2;2;1;3;2;1;8;0;8;8;8;1;1;2; ;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;5;1;3;2;1;2;2;2;1;2;2;2;2;2;2;1;2;4;5;3;2;1;1;1;1;1;1;1;1;8;1;3;5;4;5;4;1;3;5;3;3;5;5;7;4;4;5;4;2;3;3;5;4;4;5;6;4;3;1;6;4;1;2;1;1;1;1;3;1;3;2;1;3;3;3;2;1;3;3;3;2;1;3;3;3;3;1;2;3;2;2
579;12259818668;1;1;10;,057258012999284;4;6;5;4;3;4;4;3;1;1;1;1;4;4;1;1;1;1;1;1;1;1;1;1;1;5;1;2;1;6;1;5;6;1; ; ; ;8; ;3;1;2;2;1;1;1;2;2;2; ;9;1;1;8;1;1;8;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;2; ;2;1;2;2;2;1;2;2;1;2;2;2;2;2;1;3;5;2;1;1;1;1;1;1;2;2; ;1;3;5;5;5;5;5;4;4;4;2;7;7;7;7;6;6;2;4;2;5;4;3;3;6;6;5;4;1;6;6;2;2;2;1;1;1;4;1;3;1;2;2;1;3;3;3;3;1;2;3;1;3;3;3;3;3;3;3;3;1
580;12263500443;1;1;10;,057258012999284;10;10;10;10;4;4;4;3;1;1;1;1;5;5;1;1;1;1;8;1;1;1;2;1;1;1;1;2;1;2;3;2;3;1; ; ; ;7; ;3;1;2;2;1;2;2;2;2;2; ;10;1;1;1;8;1;1;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;8;8;2;5;1;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;1;1;4;1;1;4;5;4;5;1;2;4;5;5;7;7;7;7;8;7;7;1;4;5;6;5;6;6;7;6;5;1;5;6;2;2;1;1;1;1;4;1;3;3;3;3;3;3;3;3;3;1;1;1;1;3;3;3;3;1;1;3;3;3
581;12289922989;1;1;10;,057258012999284;4;5;5;6;4;4;4;4;1;2;1;1;4;4;1;1;1;1;2;2;2;2;1;1;2; ;1;1;1;1;2;5;7;3; ; ; ;8; ;3;2;2;2;2;1;2;2;2;2; ;10;1;1;1;1;1;1;2;1;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;2; ;2;1;2;2;2;1;2;2;1;2;2;2;2;2;4;4;3;2;0;0;0;0;0;1;1;2; ;1;1;4;5;4;5;5;5;5;5;5;4;3;6;6;4;5;3;3;4;7;4;4;4;4;7;7;5;2;6;4;2;2;1;1;1;2;3;1;3;1;2;2;2;3;3;3;3;3;3;2;1;3;3;3;3;3;3;3;3;3
582;140249104;3;3;14;,0556526481488367;5;6;5;4;3;3;3;3;1;1;1;1;4;4;8;1;1;1;1;1;1;2;2;1;1;5;1;1;1;1;2;1;3;7; ; ; ;3; ;2;2;2;2;2;1;2;2;2;2; ;9;1;1;1;1;0;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2; ;1;0;0;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;2;2;1;1;1;0;1;0;1;2; ;3;3;4;4;4;4;4;2;4;4;4;7;7;6;5;8;6;8;2;4;6;5;4;6;6;6;4;5;2;4;6;1;1;1;3;2;2;4;1;3;2;2;2;1;3;3;3;3;3;3;1;1;3;3;3;3;3;1;3;3;3
583;140269265;3;3;14;,0556526481488367;7;7;5;8;3;3;3;3;1;2;1;2;5;4;1;1;1;1;1;1;1;1;1;1;2; ;1;2;2; ;2;1;8;7; ; ; ;4; ;3;1;2;2;2;2;2;2;2;2; ;10;1;1;1;1;1;1;2;1;2; ;1;1;2;2;1;2;2;2;2;2;2;2;2; ;1;0;0;2;5;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;2; ;1;1;4;4;4;4;2;4;4;4;4;7;7;7;7;6;5;5;3;3;7;5;5;5;6;7;5;6;2;5;4;1;1;2;3;2;2;3;1;3;3;3;2;3;3;3;3;3;1;1;1;1;3;3;3;3;1;3;3;3;3
584;12198367802;3;3;14;,0556526481488367;5;6;6;7;4;4;4;4;1;1;1;1;5;3;2;2;1;1;1;1;1;1;1;1;1;5;1;2;1;2;2;1;8;5; ; ; ;0;1;3;1;2;2;2;1;2;2;2;2; ;10;1;1;1;1;1;1;2;2;2; ;1;1;2;2;2;2;2;2;2;2;2;2;1;Mal administración de recursos públicos;1;0;0;2;3;1;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;3;3;3;1;1;1;1;1;8;1;1;2; ;3;3;3;4;3;4;4;2;4;4;4;4;4;6;5;4;4;3;3;3;5;4;2;4;3;4;4;6;2;5;2;2;3;2;2;1;2;2;2;3;2;2;2;3;3;2;3;2;2;2;2;1;2;3;2;3;3;1;3;3;3
585;12201315052;3;3;14;,0556526481488367;5;1;2;1;4;4;1;4;2; ;2;1;4;3;2;2;1;1;1;1;1;1;2;2;2; ;2; ;2; ;2;6;8;10; ; ; ;4; ;4;1;2;2;2;2;2;2;2;2; ;10;2; ; ; ; ; ;2;1;2; ;3;1;2;1;1;1;1;2;1;2;2;1;2; ;2;0;1;2;2;2; ;2;1;1;1;2;2;2;2;2;2;2;2;2;2;5;5;5;1;0;0;0;0;0;0;1;2; ;3;3;5;5;5;5;1;1;5;5;5;5;5;5;5;1;1;1;3;2;6;1;1;7;7;7;4;4;1;5;2;2;2;1;5;1;1;2;1;3;2;1;1;1;3;2;3;1;3;3;3;1;3;3;3;3;1;1;3;3;3
586;12201545088;3;3;14;,0556526481488367;3;3;9;3;4;4;4;4;2; ;1;1;4;3;2;2;2;1;2;2;2;2;2;2;2; ;2; ;2; ;3;1;5;9; ; ;M;1; ;4;1;1;1;2;2;2;2;2;2; ;5;1;1;0;0;0;0;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;5;1;3;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;8;1;1;5;5;5;5;5;5;5;5;5;1;1;6;1;1;1;1;4;3;7;1;1;1;4;7;7;7;2;4;2;2;3;1;4;1;2;2;2;3;1;1;3;1;3;2;2;3;1;1;1;1;3;3;3;3;3;3;3;3;3
587;12201888820;3;3;14;,0556526481488367;10;10;10;10;3;3;4;4;1;1;1;1;5;4;1;1;1;1;1;1;1;1;2;1;1;5;1;5;1;1;2;2;1;3; ; ; ;9; ;3;2;2;2;2;2;2;1;2;2; ;10;1;0;1;1;1;1;2;1;1;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;5;1;4;2;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;2; ;1;1;5;5;5;5;2;4;4;5;4;6;6;7;7;8;6;6;2;2;7;7;6;7;7;7;7;6;1;4;4;1;2;1;5;1;1;3;1;3;3;3;3;3;3;3;3;3;1;1;1;1;3;3;3;3;1;3;3;3;3
588;12202017626;3;3;14;,0556526481488367;1;1;1;1;1;1;1;1;1;5;1;1;3;3;2;2;1;1;1;1;1;1;2;1;2; ;2; ;2; ;2;2;7;8; ; ; ;3; ;4;1;1;2;1;1;1;2;2;2; ;5;1;0;8;0;0;0;2;1;2; ;1;1;2;1;1;1;1;2;2;2;2;2;2; ;3;0;0;3;1;1;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;5;5;5;4;1;1;0;0;0;0;2;2; ;1;2;5;5;5;5;1;2;2;2;2;1;1;3;3;1;1;1;4;3;7;1;1;7;7;4;1;7;1;4;5;1;2;1;4;1;1;3;1;3;1;1;1;1;2;2;2;1;3;3;3;3;3;3;3;3;1;1;1;1;1
589;12223587497;3;3;14;,0556526481488367;6;5;8;6;3;3;3;2;1;1;1;1;3;2;2;2;1;1;1;1;1;1;2;1;1;6;2; ;2; ;2;3;8;1; ; ; ;4; ;3;1;1;2;2;1;1;2;2;2; ;9;2; ; ; ; ; ;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;1;4;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;4;2;1;1;1;1;1;1;2;2; ;3;3;5;5;5;5;5;5;5;5;5;6;6;6;6;6;6;6;4;2;7;7;5;6;6;7;7;7;1;5;5;2;2;1;4;1;1;3;1;3;2;2;3;2;2;1;3;3;1;1;3;1;3;3;3;3;3;3;3;3;3
590;12223771688;3;3;14;,0556526481488367;1;1;3;4;3;3;3;2;2; ;1;1;4;4;2;2;8;8;8;8;8;2;2;2;2; ;1;1;2; ;1;2;8;10; ; ; ;6; ;2;1;1;2;2;2;2;2;2;2; ;5;3; ; ; ; ; ;2;2;3; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;1;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;3;2;2;2;1;1;1;0;1;1;2;2; ;3;3;2;4;4;4;3;3;3;4;3;5;3;5;5;2;2;8;3;2;3;3;1;3;3;2;1;1;1;4;3;2;2;1;5;1;1;2;1;3;1;1;1;1;3;3;2;3;2;1;1;1;1;3;3;3;2;2;2;3;2
591;12248678574;3;3;14;,0556526481488367;4;5;9;10;4;3;3;1;2; ;1;1;5;4;1;1;1;1;1;1;1;1;2;1;1;5;1;5;1;1;2;2;1;3; ; ; ;9; ;3;2;2;2;2;2;2;1;2;2; ;10;1;0;1;1;1;1;2;1;1;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;5;1;4;2;1;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;1;1;2; ;1;1;5;5;5;5;2;4;4;5;4;6;6;7;7;8;6;6;2;2;7;7;6;7;7;7;7;6;2;4;4;1;2;1;5;1;2;3;1;3;1;2;3;3;3;3;3;3;1;1;1;1;3;3;3;3;1;3;3;3;3
592;12248811418;3;3;14;,0556526481488367;3;3;4;4;4;4;4;4;2; ;1;1;5;5;1;1;8;1;1;1;1;1;2;1;1;5;1;1;2; ;1;1;7;3; ; ; ;9; ;2;2;2;2;2;2;1;2;2;2; ;10;1;8;8;0;0;1;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;2; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;3;0;8;8;8;0;1;2;2; ;3;1;5;5;5;5;5;5;5;5;5;6;6;7;7;5;6;6;2;3;6;6;6;6;6;7;6;6;2;4;4;1;2;2;4;1;2;3;1;3;1;1;1;1;3;3;3;2;1;2;1;2;3;3;3;3;3;3;3;3;3
593;12223463522;2;3;14;3,30785427434648;1;1;1;1;4;4;4;4;2; ;1;2;3;3;2;2;1;1;1;1;1;1;2;1;2; ;2; ;2; ;1;6;8;2; ; ; ;4; ;3;1;1;2;1;1;1;2;2;2; ;6;2; ; ; ; ; ;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;4;1;4;2;2;2;1;2;1;2;2;2;2;2;2;2;2;4;4;4;2;1;0;1;0;0;0;2;2; ;2;2;5;4;5;5;2;5;5;5;5;4;1;3;1;1;1;1;4;1;7;1;3;3;3;7;6;6;1;3;6;2;3;2;4;1;1;4;2;3;1;1;1;1;2;2;2;3;3;3;3;1;3;3;3;3;1;3;3;3;3
594;12258531434;2;3;14;3,30785427434648;6;10;5;3;4;4;4;4;2; ;1;2;3;3;8;8;8;1;1;1;1;1;2;1;2; ;2; ;2; ;1;8;1;10; ; ; ;4; ;4;1;1;2;1;1;1;2;2;2; ;10;3; ; ; ; ; ;3;2;3; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;8;0;2;8;2; ;2;1;1;2;1;2;2;2;2;2;2;2;2;2;5;5;5;4;8;8;0;0;0;0;2;2; ;3;3;4;4;4;4;4;3;3;4;4;4;4;4;5;2;2;3;2;2;3;1;1;4;7;4;1;2;2;3;3;1;1;2;4;1;2;2;1;3;2;3;2;1;2;2;3;3;3;3;3;3;3;3;3;3;3;2;2;3;3
595;12197802217;1;3;14;2,82611103880812;5;5;4;5;1;1;1;1;1;1;1;1;4;3;1;1;1;1;2;1;1;1;1;1;1;5;1;1;1;2;1;1;6;3; ; ; ;1; ;3;1;2;2;2;1;1;2;2;2; ;7;1;0;0;0;0;0;1;1;2; ;1;1;2;2;2;2;1;2;2;2;2;1;2; ;1;0;0;2;4;1;3;2;1;1;1;2;2;2;2;2;2;2;2;2;2;4;4;4;4;1;1;1;0;1;1;1;2; ;1;3;4;4;4;4;4;4;4;4;4;3;3;3;1;3;2;3;3;4;3;3;2;5;5;5;5;5;1;4;3;2;2;2;3;1;1;2;1;3;2;2;1;2;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
596;12197917702;1;3;14;2,82611103880812;1;2;4;7;3;3;4;4;2; ;1;1;3;3;2;2;1;1;1;1;1;1;2;1;2; ;2; ;2; ;1;2;8;1; ; ; ;4; ;4;1;2;2;1;1;1;2;2;2; ;8;2; ; ; ; ; ;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;2; ;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;3;4;8;1;1;1;8;1;1;2;2; ;3;3;5;5;5;5;5;5;3;3;4;2;3;6;7;4;2;2;3;2;4;2;6;3;4;6;4;4;1;3;5;1;2;2;4;1;1;3;1;3;1;1;1;3;2;2;3;2;1;2;3;4;3;3;3;3;3;3;2;2;3
597;12198228968;1;3;14;2,82611103880812;4;4;3;2;4;3;3;3;2; ;1;2;2;2;2;2;1;1;2;1;1;1;2;2;2; ;2; ;2; ;3;10;4;7; ; ; ;2; ;4;2;1;2;2;1;2;2;1;2; ;2;1;0;0;0;0;0;2;2;2; ;2;1;1;1;1;1;1;1;1;1;1;1;2; ;2;1;1;3;2;2; ;2;2;2;2;2;2;2;2;2;2;2;2;1;2;3;3;3;3;1;8;1;0;0;0;2;2; ;2;2;4;4;4;5;1;4;4;4;3;3;2;3;4;6;2;2;2;3;6;1;1;2;1;7;2;6;1;3;5;1;2;2;4;1;1;3;1;3;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;3;1;3;3;3;2
598;12205874217;1;3;14;2,82611103880812;1;2;1;2;3;4;4;3;2; ;1;2;88;4;2;2;1;1;1;1;2;1;2;2;2; ;2; ;2; ;3;8;2;10; ; ; ;9; ;4;1;1;2;1;1;2;2;2;2; ;5;1;1;8;1;8;1;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;2; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;3;4;2;1;1;1;8;1;1;1;2; ;3;3;2;4;5;2;1;2;3;3;4;4;4;6;6;4;4;3;3;3;6;3;3;1;1;6;3;6;1;3;4;1;3;2;4;1;1;3;2;3;1;1;1;1;4;3;2;2;3;2;3;1;1;3;3;1;1;1;2;2;3
599;12227238976;1;3;14;2,82611103880812;5;5;5;5;3;3;3;2;2; ;1;2;3;3;2;2;1;1;2;1;1;2;2;1;2; ;2; ;2; ;1;8;2;7; ; ; ;1; ;1;1;1;2;2;2;1;2;2;2; ;7;1;8;8;8;8;8;3;1;2; ;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;8;8;3;4;2; ;2;2;2;2;2;2;2;2;2;2;2;2;1;2;5;5;5;1;8;8;8;8;8;1;2;2; ;3;3;5;5;5;5;5;3;3;5;3;5;5;3;1;1;4;1;4;1;7;1;3;2;2;7;2;3;3;5;1;2;1;2;3;1; ;1;1;3;2;2;2;2;2;2;3;3;3;3;3;1;3;3;3;3;3;2;2;3;2
600;12248790564;1;3;14;2,82611103880812;5;3;5;2;3;4;3;3;1;3;1;1;3;3;2;2;1;1;1;2;2;8;2;1;1;6;1;2;1;6;3;8;9;10; ;otro; ;3; ;4;1;2;2;2;2;2;2;2;2; ;6;3; ; ; ; ; ;2;1;2; ;1;1;2;2;2;2;1;2;2;2;2;2;2; ;3;1;8;3;4;2; ;2;1;2;2;2;2;2;2;2;2;2;2;2;2;5;4;8;3;1;1;8;1;1;1;1;1;2;1;3;3;4;3;8;2;3;4;4;4;5;5;4;5;4;3;2;3;3;3;4;4;5;4;6;3;7;1;4;5;1;2;2;3;1;1;3;1;3;2;1;2;1;2;2;2;3;3;3;4;2;2;3;2;4;1;2;3;3;3
601;12275299350;1;3;14;2,82611103880812;1;1;1;1;8;8;8;3;1;8;2;2;1;1;8;2;2;2;2;2;2;2;2;2;2; ;2; ;2; ;2;10;6;2; ; ; ;6; ;1;2;2;1;2;2;2;2;2;2; ;10;2; ; ; ; ; ;2;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;8;2; ;2;2;2;2;2;2;2;2;2;1;2;1;2;2;4;5;5;5;0;0;0;0;0;0;2;2; ;2;2;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;1;8;8;1;1;1;1;1;1;1;1;1;5;4;1;3;5;5;1;1;3;2;3;1;1;1;1;1;1;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4
602;12290473246;1;3;14;2,82611103880812;3;3;5;5;4;4;4;4;1;2;2;1;4;2;2;2;2;1;2;2;2;1;2;2;1;1;2; ;2; ;1;4;7;5; ; ; ;9; ;1;2;2;1;2;2;2;2;2;2; ;7;3; ; ; ; ; ;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;1;1;3;2;1;2;2;2;2;2;2;2;1;1;2;2;2;5;4;5;4;1;0;1;0;0;0;1;2; ;2;2;5;5;5;5;1;1;4;4;1;1;1;1;1;1;1;1;1;1;7;1;1;3;3;7;2;4;1;5;5;2;3;2;4;1;1;3;2;3;1;1;2;2;3;1;3;1;3;3;3;3;3;3;3;3;1;1;3;3;1
603;140250544;3;2;14;,0834789722232551;8;7;8;8;3;3;3;3;1;1;1;1;5;4;1;1;1;1;1;1;1;1;1;1;2; ;1;2;1;2;1;1;2;7; ; ; ;3; ;3;1;2;2;2;2;2;2;2;2; ;10;1;1;1;1;1;1;1;2;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2; ;1;0;0;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;2;1;1;1;8;1;1;1;2; ;1;3;4;4;4;4;4;2;4;4;4;5;5;6;6;5;5;4;3;2;6;4;2;4;5;5;4;5;1;6;2;1;1;2;2;2;1;2;1;3;3;3;3;3;3;3;3;1;3;3;3;1;3;3;3;3;3;1;3;3;3
604;12215884280;3;2;14;,0834789722232551;1;3;3;3;4;4;4;3;2; ;1;1;3;3;2;2;1;1;8;1;1;1;2;2;1;4;1;2;1;2;2;3;6;2; ; ; ;6; ;3;1;2;1;2;2;2;2;2;2; ;10;1;8;8;8;8;8;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;1;3;2;1;2;2;2;1;2;2;2;1;2;2;2;2;3;2;2;3;8;8;1;8;8;1;1;2; ;1;1;3;1;1;1;3;3;2;1;4;4;4;3;1;4;1;1;4;8;7;2;4;1;1;7;4;6;1;5;4;1;3;1;2;1;1;3;2;3;1;1;1;1;2;2;3;2;2;1;1;2;2;1;1;1;2;2;1;1;3
605;12223540727;3;2;14;,0834789722232551;10;10;10;10;2;1;1;1;1;2;1;1;5;5;1;1;1;1;1;1;1;1;1;1;1;6;2; ;1;2;3;5;2;3; ; ; ;8; ;3;1;1;1;1;2;1;2;2;2; ;6;1;1;1;1;1;1;1;1;2; ;2;1;2;2;2;2;1;2;2;2;2;2;2; ;3;0;0;2;4;2; ;2;2;2;2;2;1;2;2;1;1;2;2;2;2;4;2;4;2;1;1;1;0;1;1;1;2; ;1;2;4;5;2;2;4;2;4;2;4;1;1;3;3;1;1;1;4;2;7;2;4;2;4;6;4;7;1;6;2;2;2;1;2;1;1;2;1;3;3;3;3;3;3;3; ;3;3;1;3;1;3;3;1;1;3;1;3;1;3
606;12258695242;3;2;14;,0834789722232551;4;5;4;4;3;3;3;2;1; ;1;1;3;3;2;2;1;1;8;1;1;1;2;2;1;6;1;1;1;2;2;3;6;2; ; ; ;6; ;3;1;2;1;2;2;2;2;2;2; ;10;1;8;8;8;8;8;1;1;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;1;3;2;1;2;2;2;1;2;2;2;1;2;2;2;2;3;2;2;3;8;8;1;8;8;1;1;2; ;1;1;3;1;1;1;3;3;2;1;4;4;4;3;1;4;1;1;4;8;7;2;4;1;1;7;4;6;2;5;4;1;3;1;2;1;2;3;2;3;1;2;1;1;2;2;3;2;2;1;1;2;2;1;1;1;2;2;1;1;3
607;12284433745;3;2;14;,0834789722232551;3;7;8;6;3;4;4;4;1;1;1;1;5;3;2;2;1;1;1;1;1;1;2;1;2; ;1;2;2; ;3;5;2;3; ; ; ;8; ;3;1;1;1;1;2;1;2;2;2; ;6;1;1;1;1;1;1;1;1;2; ;2;1;2;2;2;2;1;2;2;2;2;2;2; ;3;0;0;2;4;2; ;2;2;2;2;2;1;2;2;1;1;2;2;2;2;4;2;4;2;1;1;1;0;1;1;1;2; ;1;2;4;5;2;2;4;2;4;2;4;1;1;3;3;1;1;1;4;2;7;2;4;2;4;6;4;7;2;6;2;2;2;1;2;1;2;2;1;3;1;3;3;2;3;2;2;3;3;1;3;1;3;3;1;1;3;1;3;1;3
608;12201356566;2;2;14;,287538682102323;3;4;6;6;4;3;3;3;1;1;1;1;4;4;1;2;1;1;1;1;1;1;1;1;1;3;1;2;1;6;1;4;1;3; ; ; ;4; ;1;1;2;1;1;2;1;2;2;2; ;5;1;1;1;1;1;1;2;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;3;1;3;2;1;2;1;2;1;2;2;2;2;2;2;2;2;4;3;3;3;1;1;1;8;1;8;1;2; ;1;1;2;5;5;5;5;4;4;3;5;6;6;6;3;2;3;2;3;3;6;3;3;5;4;7;6;7;1;5;2;1;2;1;2;1;1;2;1;3;1;1;2;2;3;3;2;2;3;2;2;2;1;3;3;3;3;3;3;2;3
609;12212674170;2;2;14;,287538682102323;8;8;8;8;4;4;4;4;1;1;1;1;5;5;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;3;6;1;5; ; ; ;8; ;3;1;1;2;2;2;2;2;2;2; ;10;1;1;1;1;1;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;5;1;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;5;1;4;8;1;1;1;1;1;1;2;2; ;3;3;5;5;5;5;5;4;4;4;4;7;7;7;7;7;7;7;4;4;7;7;7;7;7;7;7;7;2;5;1;1;2;2;2;1;2;1;1;3;3;3;3;3;3;3;3;3;3;1;3;4;3;3;3;3;3;3;3;3;3
610;12215945211;2;2;14;,287538682102323;6;6;6;6;2;3;4;4;1;3;1;1;4;4;2;2;1;1;1;1;1;1;2;1;1;5;1;1;1;4;1;1;8;5; ; ; ;9; ;3;1;1;2;2;1;2;2;2;2; ;6;1;0;0;1;0;1;2;2;2; ;2;1;2;1;2;2;2;2;2;2;2;2;2; ;2;0;0;3;4;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;8;1;1;1;8;1;1;2;2; ;3;3;5;5;5;5;1;5;5;5;5;1;2;1;1;7;4;6;4;3;5;1;1;1;1;6;4;4;2;5;4;2;1;1;2;1;2;3;1;3;2;2;2;2;3;3;2;3;3;3;3;4;3;3;3;3;1;3;3;3;3
611;12287651047;2;2;14;,287538682102323;4;3;4;4;2;2;3;2;2; ;1;2;3;3;8;8;1;1;1;1;1;1;2;1;1;5;1;1;2; ;1;5;2;1; ; ; ;10; ;1;1;1;2;1;2;1;2;2;2; ;5;3; ; ; ; ; ;2;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;4;2; ;2;1;2;2;1;1;2;2;2;2;2;2;2;2;4;4;5;3;8;8;8;8;8;8;1;2; ;2;2;4;4;4;5;4;3;4;4;4;5;5;4;4;4;4;4;1;2;6;4;4;3;3;6;6;4;2;5;4;1;2;1;2;1;2;3;1;3;1;1;1;1;2;2;2;3;3;3;3;2;3;3;3;3;3;2;3;3;3
612;12287699993;2;2;14;,287538682102323;5;5;7;9;3;3;3;3;1;3;1;1;4;4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;5;3;1; ; ; ;6; ;3;1;2;2;2;2;2;2;2;2; ;10;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;2;2;2; ;1;0;0;2;4;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;4;1;4;4;2;1;2;2;4;4;4;4;4;4;7;4;3;2;6;3;3;3;3;4;5;6;2;5;4;1;1;1;2;1;2;3;1;3;2;2;3;3;3;3;3;3;1;1;1;1;3;1;3;3;1;1;1;1;3
